Drug A,Drug B,Cell Line Name,Score
Docetaxel,Nilotinib,NCI-H522,8.88888888888889
Nilotinib,Celecoxib,OVCAR-4,-4.555555555555555
Streptozocin,Sirolimus,NCI-H226,-7.0
Streptozocin,Tretinoin,U251,-8.555555555555555
Dasatinib,Nilotinib,MDA-MB-468,-11.666666666666666
Sirolimus,Mitotane,PC-3,3.111111111111111
Paclitaxel,Nilotinib,PC-3,-6.777777777777778
Thalidomide,Cladribine,SK-MEL-28,-1.2222222222222223
Docetaxel,Cladribine,PC-3,-5.555555555555555
Everolimus,Nilotinib,HT29,-7.888888888888889
Everolimus,Vorinostat,TK-10,-2.111111111111111
Everolimus,Nilotinib,NCI-H322M,-5.777777777777778
Romidepsin,Nilotinib,OVCAR-3,-13.666666666666666
Mitotane,Cladribine,NCI-H460,-7.333333333333333
Streptozocin,Sirolimus,CCRF-CEM,-3.2222222222222223
Docetaxel,Cladribine,SK-MEL-28,-3.888888888888889
Fulvestrant,Paclitaxel,SK-MEL-5,-4.111111111111111
Tretinoin,Celecoxib,IGROV1,-3.4444444444444446
Everolimus,Dasatinib,COLO 205,1.7777777777777777
Mitotane,Dasatinib,NCI-H460,-1.1111111111111112
Mitotane,Celecoxib,K-562,-4.111111111111111
Mitotane,Everolimus,SK-MEL-28,14.11111111111111
Megestrol acetate,Lenalidomide,KM12,-19.88888888888889
Fulvestrant,Dasatinib,MDA-MB-231/ATCC,6.111111111111111
Tretinoin,Cladribine,SW-620,-6.111111111111111
Everolimus,Romidepsin,UACC-62,-2.888888888888889
Everolimus,Tretinoin,T-47D,-6.333333333333333
Docetaxel,Cladribine,SNB-75,0.0
Fulvestrant,Everolimus,NCI-H322M,3.2222222222222223
Fulvestrant,Romidepsin,KM12,8.222222222222221
Docetaxel,Sirolimus,MDA-MB-468,-0.2222222222222222
Vorinostat,Tretinoin,UACC-257,3.0
Fulvestrant,Tretinoin,RXF 393,8.88888888888889
Everolimus,Dasatinib,SF-539,-0.1111111111111111
Romidepsin,Sirolimus,RXF 393,0.4444444444444444
Docetaxel,Cladribine,SF-268,-10.333333333333334
Romidepsin,Paclitaxel,NCI-H226,2.111111111111111
Mitotane,Nilotinib,UO-31,-4.111111111111111
Fulvestrant,Celecoxib,U251,-8.555555555555555
Fulvestrant,Cladribine,HOP-62,-4.777777777777778
Fulvestrant,Vorinostat,OVCAR-8,-3.555555555555556
Streptozocin,Paclitaxel,OVCAR-5,24.444444444444443
Dasatinib,Romidepsin,T-47D,2.6666666666666665
Nilotinib,Tretinoin,SN12C,-4.888888888888889
Dasatinib,Vorinostat,IGROV1,1.2222222222222223
Sirolimus,Cladribine,MCF7,-8.666666666666666
Nilotinib,Celecoxib,KM12,-5.444444444444445
Docetaxel,Paclitaxel,K-562,-3.888888888888889
Dasatinib,Docetaxel,IGROV1,-4.444444444444445
Thalidomide,Docetaxel,SN12C,-14.22222222222222
Vorinostat,Cladribine,MOLT-4,6.333333333333333
Everolimus,Nilotinib,MDA-MB-231/ATCC,-25.22222222222222
Mitotane,Sirolimus,RPMI-8226,-6.333333333333333
Romidepsin,Docetaxel,SN12C,-3.111111111111111
Thalidomide,Cladribine,SK-MEL-5,-3.555555555555556
Vorinostat,Sirolimus,K-562,-5.222222222222222
Docetaxel,Celecoxib,UO-31,0.6666666666666666
Vorinostat,Romidepsin,MDA-MB-231/ATCC,1.1111111111111112
Docetaxel,Cladribine,OVCAR-5,-12.11111111111111
Streptozocin,Docetaxel,SN12C,-15.77777777777778
Fulvestrant,Sirolimus,SF-539,-9.444444444444445
Everolimus,Paclitaxel,SF-268,3.6666666666666665
Paclitaxel,Celecoxib,OVCAR-8,20.22222222222222
Romidepsin,Celecoxib,MOLT-4,-1.7777777777777777
Romidepsin,Paclitaxel,SF-268,5.222222222222222
Everolimus,Celecoxib,BT-549,-3.333333333333333
Everolimus,Tretinoin,NCI-H522,-2.555555555555556
Dasatinib,Paclitaxel,BT-549,3.6666666666666665
Tretinoin,Celecoxib,A498,-7.0
Fulvestrant,Vorinostat,NCI-H460,-0.7777777777777778
Docetaxel,Nilotinib,COLO 205,22.55555555555556
Fulvestrant,Sirolimus,A498,-2.0
Dasatinib,Docetaxel,MDA-MB-231/ATCC,0.4444444444444444
Fulvestrant,Vorinostat,MCF7,-1.4444444444444444
Nilotinib,Cladribine,OVCAR-4,3.0
Dasatinib,Celecoxib,NCI-H226,2.7777777777777777
Fulvestrant,Everolimus,T-47D,18.444444444444443
Dasatinib,Sirolimus,U251,3.6666666666666665
Romidepsin,Docetaxel,HT29,-1.7777777777777777
Dasatinib,Romidepsin,MDA-MB-468,-1.3333333333333333
Everolimus,Cladribine,UACC-257,-3.555555555555556
Fulvestrant,Vorinostat,HOP-92,-5.444444444444445
Paclitaxel,Tretinoin,KM12,19.22222222222222
Mitotane,Celecoxib,LOX IMVI,-5.111111111111111
Mitotane,Cladribine,K-562,-0.8888888888888888
Mitotane,Paclitaxel,NCI-H226,-0.6666666666666666
Paclitaxel,Sirolimus,OVCAR-5,-3.555555555555556
Cladribine,Celecoxib,HCT-15,-3.2222222222222223
Nilotinib,Tretinoin,LOX IMVI,-6.777777777777778
Paclitaxel,Celecoxib,NCI-H322M,-3.6666666666666665
Mitotane,Tretinoin,K-562,5.777777777777778
Fulvestrant,Romidepsin,HCC-2998,4.777777777777778
Sirolimus,Nilotinib,SNB-75,-5.777777777777778
Everolimus,Celecoxib,RXF 393,-21.88888888888889
Thalidomide,Sirolimus,EKVX,0.8888888888888888
Tretinoin,Celecoxib,RXF 393,-2.111111111111111
Everolimus,Tretinoin,SW-620,-2.2222222222222223
Docetaxel,Nilotinib,DU-145,2.333333333333333
Thalidomide,Tretinoin,BT-549,-9.666666666666666
Romidepsin,Celecoxib,OVCAR-3,-0.3333333333333333
Docetaxel,Cladribine,HCT-116,-6.777777777777778
Sirolimus,Mitotane,SF-295,9.333333333333334
Sirolimus,Cladribine,SK-OV-3,-2.555555555555556
Streptozocin,Docetaxel,SK-MEL-28,-2.888888888888889
Vorinostat,Docetaxel,RXF 393,1.3333333333333333
Fulvestrant,Dasatinib,A549/ATCC,7.111111111111111
Thalidomide,Cladribine,TK-10,-7.444444444444445
Paclitaxel,Sirolimus,SW-620,1.7777777777777777
Sirolimus,Celecoxib,MCF7,5.777777777777778
Vorinostat,Paclitaxel,SNB-75,-14.666666666666666
Romidepsin,Celecoxib,COLO 205,-4.888888888888889
Fulvestrant,Everolimus,UACC-257,0.0
Fulvestrant,Everolimus,HCC-2998,8.333333333333334
Mitotane,Sirolimus,SNB-75,-4.777777777777778
Fulvestrant,Everolimus,RPMI-8226,17.666666666666668
Streptozocin,Mitotane,MOLT-4,4.0
Mitotane,Cladribine,KM12,0.5555555555555556
Megestrol acetate,Gefitinib,A498,-4.222222222222222
Romidepsin,Paclitaxel,MDA-MB-468,-6.333333333333333
Everolimus,Romidepsin,MDA-MB-468,2.7777777777777777
Docetaxel,Fulvestrant,UACC-257,5.666666666666667
Gefitinib,Lenalidomide,COLO 205,-3.2222222222222223
Everolimus,Vorinostat,HCT-116,-8.11111111111111
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333334
Everolimus,Tretinoin,MDA-MB-231/ATCC,-1.5555555555555556
Paclitaxel,Sirolimus,DU-145,5.0
Megestrol acetate,Lenalidomide,DU-145,-0.1111111111111111
Mitotane,Paclitaxel,UACC-62,0.4444444444444444
Sirolimus,Mitotane,HOP-92,-6.555555555555555
Sirolimus,Celecoxib,NCI-H522,1.6666666666666667
Docetaxel,Cladribine,SW-620,-0.6666666666666666
Docetaxel,Fulvestrant,DU-145,28.22222222222222
Dasatinib,Romidepsin,TK-10,-5.444444444444445
Paclitaxel,Nilotinib,OVCAR-8,19.33333333333333
Romidepsin,Cladribine,K-562,-3.4444444444444446
Gefitinib,Lenalidomide,HT29,5.666666666666667
Thalidomide,Sirolimus,BT-549,1.4444444444444444
Paclitaxel,Nilotinib,KM12,19.55555555555556
Streptozocin,Tretinoin,ACHN,-4.777777777777778
Vorinostat,Docetaxel,MDA-MB-468,-3.7777777777777777
Cladribine,Celecoxib,HOP-92,-9.88888888888889
Nilotinib,Mitotane,MCF7,-3.6666666666666665
Vorinostat,Nilotinib,SF-539,-5.555555555555555
Paclitaxel,Nilotinib,HS 578T,29.0
Fulvestrant,Romidepsin,HOP-92,-1.6666666666666667
Nilotinib,Mitotane,UACC-257,-2.0
Dasatinib,Paclitaxel,HS 578T,4.0
Cladribine,Celecoxib,A549/ATCC,-4.0
Sirolimus,Nilotinib,T-47D,-22.55555555555556
Thalidomide,Cladribine,A498,-5.333333333333333
Dasatinib,Celecoxib,SW-620,-1.0
Paclitaxel,Celecoxib,RPMI-8226,37.0
Thalidomide,Tretinoin,HS 578T,0.2222222222222222
Nilotinib,Celecoxib,TK-10,-6.555555555555555
Paclitaxel,Tretinoin,NCI-H322M,7.333333333333333
Fulvestrant,Tretinoin,A549/ATCC,7.333333333333333
Dasatinib,Paclitaxel,SF-539,-1.3333333333333333
Fulvestrant,Cladribine,SF-268,-2.2222222222222223
Dasatinib,Paclitaxel,MDA-MB-468,-1.2222222222222223
Dasatinib,Docetaxel,TK-10,0.1111111111111111
Fulvestrant,Sirolimus,ACHN,-4.222222222222222
Docetaxel,Tretinoin,MDA-MB-231/ATCC,21.55555555555556
Romidepsin,Tretinoin,OVCAR-5,-8.333333333333334
Thalidomide,Tretinoin,OVCAR-4,-2.0
Streptozocin,Tretinoin,NCI-H522,-2.111111111111111
Mitotane,Everolimus,CAKI-1,0.1111111111111111
Dasatinib,Docetaxel,KM12,1.3333333333333333
Vorinostat,Paclitaxel,SF-268,-13.0
Docetaxel,Celecoxib,T-47D,12.333333333333334
Paclitaxel,Tretinoin,UO-31,4.0
Tretinoin,Cladribine,RPMI-8226,-1.3333333333333333
Cladribine,Celecoxib,SN12C,-1.5555555555555556
Dasatinib,Celecoxib,NCI-H322M,-2.555555555555556
Sirolimus,Mitotane,U251,5.222222222222222
Nilotinib,Celecoxib,SW-620,-9.88888888888889
Thalidomide,Sirolimus,MDA-MB-231/ATCC,1.2222222222222223
Thalidomide,Paclitaxel,HS 578T,8.666666666666666
Dasatinib,Sirolimus,NCI-H226,3.0
Sirolimus,Celecoxib,HOP-92,-8.88888888888889
Fulvestrant,Paclitaxel,HOP-92,-9.555555555555555
Docetaxel,Nilotinib,K-562,-5.666666666666667
Everolimus,Vorinostat,NCI-H522,-6.777777777777778
Paclitaxel,Celecoxib,SW-620,8.777777777777779
Vorinostat,Romidepsin,SF-539,4.222222222222222
Tretinoin,Celecoxib,HS 578T,9.333333333333334
Thalidomide,Docetaxel,LOX IMVI,-6.666666666666667
Everolimus,Romidepsin,SF-268,-0.2222222222222222
Everolimus,Romidepsin,IGROV1,-7.555555555555555
Dasatinib,Sirolimus,SF-268,-4.111111111111111
Thalidomide,Mitotane,NCI-H522,-5.333333333333333
Fulvestrant,Tretinoin,BT-549,1.6666666666666667
Paclitaxel,Celecoxib,CCRF-CEM,25.444444444444443
Cladribine,Celecoxib,786-0,-5.777777777777778
Thalidomide,Sirolimus,SF-295,-1.8888888888888888
Streptozocin,Cladribine,UACC-62,3.7777777777777777
Romidepsin,Sirolimus,BT-549,0.4444444444444444
Mitotane,Paclitaxel,K-562,-1.8888888888888888
Romidepsin,Docetaxel,PC-3,5.666666666666667
Vorinostat,Tretinoin,SW-620,-5.0
Dasatinib,Sirolimus,SK-MEL-28,0.3333333333333333
Nilotinib,Tretinoin,UACC-257,-1.6666666666666667
Fulvestrant,Sirolimus,HOP-62,-1.8888888888888888
Paclitaxel,Sirolimus,SNB-75,4.888888888888889
Sirolimus,Cladribine,RPMI-8226,-5.222222222222222
Fulvestrant,Vorinostat,BT-549,-1.4444444444444444
Thalidomide,Mitotane,KM12,-0.3333333333333333
Docetaxel,Sirolimus,SN12C,4.333333333333333
Fulvestrant,Celecoxib,MDA-MB-468,-5.555555555555555
Romidepsin,Celecoxib,SNB-75,-0.8888888888888888
Docetaxel,Fulvestrant,RPMI-8226,-5.888888888888889
Docetaxel,Tretinoin,UO-31,1.8888888888888888
Fulvestrant,Dasatinib,UO-31,7.0
Vorinostat,Paclitaxel,K-562,1.2222222222222223
Megestrol acetate,Gefitinib,MOLT-4,6.0
Fulvestrant,Dasatinib,A498,1.5555555555555556
Everolimus,Sirolimus,UO-31,3.888888888888889
Dasatinib,Vorinostat,OVCAR-3,6.777777777777778
Everolimus,Celecoxib,OVCAR-5,-0.7777777777777778
Tretinoin,Cladribine,OVCAR-3,10.444444444444445
Streptozocin,Mitotane,HCC-2998,-1.3333333333333333
Nilotinib,Celecoxib,HS 578T,-5.777777777777778
Mitotane,Celecoxib,CCRF-CEM,-2.111111111111111
Gefitinib,Lenalidomide,SK-OV-3,-1.8888888888888888
Mitotane,Paclitaxel,MDA-MB-231/ATCC,-4.111111111111111
Megestrol acetate,Lenalidomide,RXF 393,-13.11111111111111
Everolimus,Paclitaxel,RXF 393,-14.555555555555555
Fulvestrant,Dasatinib,RXF 393,0.6666666666666666
Sirolimus,Tretinoin,DU-145,-8.777777777777779
Fulvestrant,Paclitaxel,SF-268,-4.333333333333333
Paclitaxel,Nilotinib,OVCAR-3,29.666666666666668
Streptozocin,Paclitaxel,RPMI-8226,-7.222222222222222
Fulvestrant,Paclitaxel,RPMI-8226,-12.11111111111111
Fulvestrant,Vorinostat,SR,-8.333333333333334
Everolimus,Docetaxel,T-47D,-9.88888888888889
Tretinoin,Cladribine,HCT-116,-12.77777777777778
Fulvestrant,Paclitaxel,NCI-H460,-0.6666666666666666
Everolimus,Nilotinib,HCT-116,-10.11111111111111
Nilotinib,Cladribine,SF-295,-12.555555555555555
Sirolimus,Celecoxib,UO-31,6.888888888888889
Everolimus,Dasatinib,K-562,-2.7777777777777777
Docetaxel,Cladribine,OVCAR-3,-4.0
Everolimus,Sirolimus,KM12,-4.555555555555555
Nilotinib,Cladribine,MDA-MB-468,-0.3333333333333333
Romidepsin,Celecoxib,BT-549,3.333333333333333
Sirolimus,Mitotane,OVCAR-3,-7.666666666666667
Tretinoin,Celecoxib,CCRF-CEM,2.333333333333333
Thalidomide,Sirolimus,KM12,-2.111111111111111
Streptozocin,Cladribine,SF-295,-12.444444444444445
Streptozocin,Sirolimus,NCI-H322M,0.1111111111111111
Dasatinib,Paclitaxel,HCT-15,-2.888888888888889
Mitotane,Dasatinib,HOP-62,-2.2222222222222223
Paclitaxel,Tretinoin,PC-3,17.666666666666668
Dasatinib,Tretinoin,A498,-4.444444444444445
Streptozocin,Docetaxel,BT-549,1.3333333333333333
Megestrol acetate,Gefitinib,SK-MEL-28,3.7777777777777777
Docetaxel,Paclitaxel,OVCAR-8,-4.666666666666667
Fulvestrant,Romidepsin,IGROV1,2.0
Mitotane,Nilotinib,UACC-62,1.4444444444444444
Nilotinib,Tretinoin,T-47D,1.6666666666666667
Vorinostat,Docetaxel,UO-31,0.6666666666666666
Sirolimus,Tretinoin,MDA-MB-468,16.11111111111111
Mitotane,Nilotinib,SF-295,-3.333333333333333
Streptozocin,Paclitaxel,SF-268,-7.888888888888889
Dasatinib,Romidepsin,SF-539,0.2222222222222222
Dasatinib,Vorinostat,LOX IMVI,-1.7777777777777777
Vorinostat,Sirolimus,NCI-H226,-4.333333333333333
Dasatinib,Cladribine,KM12,-4.333333333333333
Tretinoin,Cladribine,BT-549,-4.666666666666667
Paclitaxel,Sirolimus,OVCAR-3,13.333333333333334
Docetaxel,Cladribine,DU-145,-4.555555555555555
Fulvestrant,Nilotinib,RXF 393,-16.88888888888889
Paclitaxel,Celecoxib,K-562,28.444444444444443
Mitotane,Tretinoin,MDA-MB-468,-0.6666666666666666
Paclitaxel,Tretinoin,MDA-MB-468,32.55555555555556
Vorinostat,Nilotinib,NCI-H322M,-29.55555555555556
Sirolimus,Tretinoin,T-47D,1.3333333333333333
Mitotane,Tretinoin,SR,-4.111111111111111
Megestrol acetate,Gefitinib,786-0,-2.2222222222222223
Thalidomide,Mitotane,NCI-H23,-6.0
Vorinostat,Tretinoin,OVCAR-4,-2.333333333333333
Fulvestrant,Everolimus,KM12,10.11111111111111
Vorinostat,Celecoxib,NCI-H226,-5.111111111111111
Streptozocin,Paclitaxel,786-0,-2.2222222222222223
Sirolimus,Cladribine,PC-3,-2.888888888888889
Tretinoin,Celecoxib,SF-268,-25.77777777777778
Vorinostat,Cladribine,NCI-H226,-1.5555555555555556
Thalidomide,Mitotane,HT29,1.2222222222222223
Everolimus,Nilotinib,SW-620,-0.3333333333333333
Docetaxel,Sirolimus,SW-620,4.666666666666667
Dasatinib,Cladribine,MDA-MB-231/ATCC,-0.3333333333333333
Streptozocin,Cladribine,TK-10,-4.333333333333333
Paclitaxel,Sirolimus,SN12C,1.1111111111111112
Streptozocin,Docetaxel,K-562,-11.88888888888889
Mitotane,Docetaxel,SF-539,19.55555555555556
Vorinostat,Sirolimus,OVCAR-3,-10.0
Fulvestrant,Romidepsin,NCI-H322M,2.6666666666666665
Sirolimus,Celecoxib,SF-268,-0.5555555555555556
Vorinostat,Paclitaxel,OVCAR-4,-8.0
Tretinoin,Cladribine,NCI-H522,-0.5555555555555556
Fulvestrant,Tretinoin,OVCAR-8,-1.1111111111111112
Fulvestrant,Cladribine,SW-620,0.3333333333333333
Mitotane,Dasatinib,UACC-62,2.0
Thalidomide,Tretinoin,OVCAR-5,-2.2222222222222223
Fulvestrant,Nilotinib,UACC-257,-4.444444444444445
Fulvestrant,Celecoxib,K-562,-4.0
Docetaxel,Tretinoin,UACC-62,19.22222222222222
Docetaxel,Paclitaxel,SNB-75,-0.7777777777777778
Cladribine,Celecoxib,CCRF-CEM,-9.666666666666666
Vorinostat,Sirolimus,SK-MEL-5,-4.333333333333333
Thalidomide,Paclitaxel,MCF7,-1.3333333333333333
Vorinostat,Celecoxib,KM12,-0.2222222222222222
Nilotinib,Cladribine,SNB-75,-7.111111111111111
