Drug A,Drug B,Cell Line Name,Score
Thalidomide,Mitotane,ACHN,-1.7777777777777777
Dasatinib,Paclitaxel,T-47D,-0.8888888888888888
Paclitaxel,Nilotinib,COLO 205,4.111111111111111
Fulvestrant,Everolimus,OVCAR-8,8.777777777777779
Nilotinib,Tretinoin,UO-31,-2.2222222222222223
Mitotane,Celecoxib,HCC-2998,1.3333333333333333
Thalidomide,Mitotane,SF-295,-0.8888888888888888
Thalidomide,Cladribine,NCI-H322M,-4.444444444444445
Fulvestrant,Cladribine,OVCAR-5,-1.1111111111111112
Fulvestrant,Celecoxib,786-0,-1.2222222222222223
Sirolimus,Celecoxib,IGROV1,4.777777777777778
Fulvestrant,Dasatinib,NCI-H460,-3.333333333333333
Paclitaxel,Cladribine,CCRF-CEM,-0.3333333333333333
Fulvestrant,Vorinostat,A498,-1.4444444444444444
Romidepsin,Paclitaxel,UO-31,-1.7777777777777777
Fulvestrant,Paclitaxel,ACHN,-4.555555555555555
Megestrol acetate,Gefitinib,OVCAR-4,-3.111111111111111
Everolimus,Dasatinib,UACC-257,-5.0
Dasatinib,Paclitaxel,IGROV1,3.4444444444444446
Docetaxel,Tretinoin,RXF 393,19.55555555555556
Vorinostat,Nilotinib,MOLT-4,-4.333333333333333
Gefitinib,Lenalidomide,SN12C,-1.5555555555555556
Mitotane,Dasatinib,RXF 393,1.7777777777777777
Mitotane,Tretinoin,EKVX,3.6666666666666665
Fulvestrant,Dasatinib,DU-145,-1.4444444444444444
Dasatinib,Nilotinib,HS 578T,-0.1111111111111111
Nilotinib,Cladribine,NCI-H23,0.4444444444444444
Streptozocin,Cladribine,SK-OV-3,-2.7777777777777777
Everolimus,Nilotinib,PC-3,-3.2222222222222223
Megestrol acetate,Lenalidomide,TK-10,-5.444444444444445
Megestrol acetate,Gefitinib,MCF7,-10.22222222222222
Nilotinib,Cladribine,UO-31,-3.0
Everolimus,Tretinoin,UACC-257,-6.777777777777778
Paclitaxel,Tretinoin,LOX IMVI,12.333333333333334
Sirolimus,Nilotinib,SW-620,2.4444444444444446
Romidepsin,Sirolimus,DU-145,-4.444444444444445
Everolimus,Celecoxib,HCC-2998,-2.555555555555556
Thalidomide,Tretinoin,EKVX,1.7777777777777777
Everolimus,Celecoxib,SW-620,-2.0
Mitotane,Dasatinib,786-0,-3.6666666666666665
Gefitinib,Lenalidomide,IGROV1,-2.888888888888889
Vorinostat,Tretinoin,NCI-H522,-2.555555555555556
Thalidomide,Mitotane,U251,1.7777777777777777
Streptozocin,Docetaxel,HCC-2998,-13.555555555555555
Dasatinib,Docetaxel,HCC-2998,-3.6666666666666665
Docetaxel,Cladribine,TK-10,-6.666666666666667
Fulvestrant,Vorinostat,HCT-15,1.3333333333333333
Thalidomide,Docetaxel,DU-145,-10.11111111111111
Dasatinib,Cladribine,MCF7,-1.2222222222222223
Tretinoin,Celecoxib,PC-3,-2.7777777777777777
Fulvestrant,Romidepsin,SF-268,1.3333333333333333
Streptozocin,Cladribine,NCI-H522,-0.5555555555555556
Fulvestrant,Romidepsin,SN12C,4.111111111111111
Everolimus,Paclitaxel,NCI-H226,7.222222222222222
Fulvestrant,Celecoxib,SK-MEL-28,-6.888888888888889
Cladribine,Celecoxib,PC-3,-0.3333333333333333
Mitotane,Paclitaxel,SW-620,1.5555555555555556
Paclitaxel,Celecoxib,SF-268,12.555555555555555
Romidepsin,Sirolimus,UACC-257,1.3333333333333333
Everolimus,Romidepsin,DU-145,-2.555555555555556
Vorinostat,Docetaxel,SF-539,-2.888888888888889
Dasatinib,Docetaxel,BT-549,-1.3333333333333333
Dasatinib,Tretinoin,BT-549,-7.222222222222222
Mitotane,Paclitaxel,MDA-MB-468,-7.666666666666667
Mitotane,Dasatinib,ACHN,3.4444444444444446
Streptozocin,Tretinoin,EKVX,-6.333333333333333
Fulvestrant,Vorinostat,MDA-MB-468,-6.111111111111111
Mitotane,Dasatinib,UO-31,2.888888888888889
Streptozocin,Sirolimus,ACHN,-2.333333333333333
Dasatinib,Cladribine,NCI-H226,-3.555555555555556
Everolimus,Cladribine,SW-620,-2.7777777777777777
Docetaxel,Celecoxib,A498,6.444444444444445
Everolimus,Dasatinib,SNB-75,-7.333333333333333
Docetaxel,Sirolimus,TK-10,1.5555555555555556
Fulvestrant,Romidepsin,MDA-MB-468,-2.555555555555556
Mitotane,Nilotinib,HCT-15,-1.7777777777777777
Mitotane,Everolimus,HT29,3.111111111111111
Dasatinib,Tretinoin,PC-3,-0.2222222222222222
Romidepsin,Nilotinib,A498,-6.666666666666667
Romidepsin,Docetaxel,SW-620,0.3333333333333333
Sirolimus,Tretinoin,HCT-116,-1.2222222222222223
Nilotinib,Mitotane,LOX IMVI,-4.222222222222222
Romidepsin,Sirolimus,HCT-116,4.333333333333333
Everolimus,Paclitaxel,PC-3,3.2222222222222223
Fulvestrant,Nilotinib,HCT-116,-8.11111111111111
Fulvestrant,Everolimus,OVCAR-3,13.88888888888889
Paclitaxel,Tretinoin,SK-MEL-28,2.4444444444444446
Dasatinib,Cladribine,NCI-H322M,-12.11111111111111
Docetaxel,Celecoxib,OVCAR-4,15.22222222222222
Streptozocin,Cladribine,UACC-257,-2.111111111111111
Mitotane,Docetaxel,U251,6.111111111111111
Fulvestrant,Celecoxib,NCI-H522,-1.4444444444444444
Streptozocin,Mitotane,NCI-H322M,-3.4444444444444446
Streptozocin,Mitotane,CCRF-CEM,1.4444444444444444
Vorinostat,Romidepsin,NCI-H226,-9.11111111111111
Docetaxel,Nilotinib,A498,6.0
Everolimus,Nilotinib,DU-145,-8.444444444444445
Fulvestrant,Celecoxib,PC-3,-2.111111111111111
Romidepsin,Paclitaxel,SW-620,4.0
Mitotane,Sirolimus,HS 578T,-4.555555555555555
Dasatinib,Cladribine,UACC-257,-5.333333333333333
Fulvestrant,Paclitaxel,OVCAR-3,-3.7777777777777777
Megestrol acetate,Gefitinib,LOX IMVI,-8.0
Thalidomide,Paclitaxel,CAKI-1,-2.888888888888889
Fulvestrant,Romidepsin,CCRF-CEM,-0.5555555555555556
Everolimus,Paclitaxel,SW-620,10.11111111111111
Fulvestrant,Romidepsin,PC-3,-3.7777777777777777
Nilotinib,Mitotane,NCI-H322M,-13.22222222222222
Fulvestrant,Dasatinib,SF-295,4.444444444444445
Vorinostat,Cladribine,A549/ATCC,-3.6666666666666665
Vorinostat,Cladribine,SK-MEL-28,-1.6666666666666667
Fulvestrant,Cladribine,K-562,5.222222222222222
Mitotane,Docetaxel,COLO 205,3.6666666666666665
Romidepsin,Sirolimus,MDA-MB-468,0.8888888888888888
Docetaxel,Tretinoin,NCI-H522,21.22222222222222
Everolimus,Paclitaxel,UACC-62,3.0
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333
Docetaxel,Fulvestrant,HS 578T,3.6666666666666665
Nilotinib,Cladribine,NCI-H460,-0.5555555555555556
Cladribine,Celecoxib,MCF7,-3.555555555555556
Mitotane,Nilotinib,SW-620,0.8888888888888888
Mitotane,Tretinoin,IGROV1,0.4444444444444444
Romidepsin,Docetaxel,NCI-H460,1.5555555555555556
Fulvestrant,Cladribine,RPMI-8226,-6.111111111111111
Thalidomide,Paclitaxel,TK-10,5.111111111111111
Mitotane,Celecoxib,HCT-15,-3.6666666666666665
Gefitinib,Lenalidomide,SK-MEL-5,-9.0
Streptozocin,Paclitaxel,MOLT-4,-32.44444444444444
Nilotinib,Mitotane,DU-145,-8.11111111111111
Vorinostat,Cladribine,MDA-MB-231/ATCC,9.333333333333334
Mitotane,Tretinoin,M14,-4.777777777777778
Everolimus,Nilotinib,UO-31,-2.6666666666666665
Fulvestrant,Nilotinib,SNB-75,-7.111111111111111
Sirolimus,Nilotinib,NCI-H322M,-20.666666666666668
Fulvestrant,Celecoxib,SF-295,-6.555555555555555
Fulvestrant,Paclitaxel,DU-145,-1.1111111111111112
Fulvestrant,Sirolimus,RPMI-8226,-14.77777777777778
Streptozocin,Paclitaxel,HT29,-4.111111111111111
Thalidomide,Tretinoin,UACC-62,-2.555555555555556
Fulvestrant,Tretinoin,U251,0.3333333333333333
Vorinostat,Paclitaxel,SN12C,1.1111111111111112
Mitotane,Everolimus,HCC-2998,9.88888888888889
Everolimus,Romidepsin,A498,-0.6666666666666666
Docetaxel,Tretinoin,IGROV1,12.88888888888889
Thalidomide,Mitotane,CAKI-1,-2.333333333333333
Sirolimus,Mitotane,SN12C,3.555555555555556
Paclitaxel,Tretinoin,HS 578T,38.11111111111112
Docetaxel,Tretinoin,SW-620,13.88888888888889
Nilotinib,Cladribine,UACC-257,-1.4444444444444444
Docetaxel,Celecoxib,OVCAR-8,8.666666666666666
Romidepsin,Cladribine,MOLT-4,-12.0
Fulvestrant,Paclitaxel,HCT-15,-1.2222222222222223
Romidepsin,Celecoxib,MDA-MB-231/ATCC,9.666666666666666
Thalidomide,Tretinoin,SF-268,-5.0
Mitotane,Tretinoin,HOP-92,0.2222222222222222
Dasatinib,Paclitaxel,A498,3.0
Dasatinib,Nilotinib,OVCAR-5,-11.0
Nilotinib,Cladribine,U251,-4.666666666666667
Thalidomide,Tretinoin,A498,-2.4444444444444446
Streptozocin,Paclitaxel,TK-10,-6.444444444444445
Romidepsin,Docetaxel,KM12,0.4444444444444444
Docetaxel,Nilotinib,T-47D,6.777777777777778
Romidepsin,Tretinoin,HCT-116,7.333333333333333
Streptozocin,Docetaxel,RPMI-8226,0.1111111111111111
Everolimus,Cladribine,U251,-5.444444444444445
Megestrol acetate,Gefitinib,SK-OV-3,0.7777777777777778
Romidepsin,Celecoxib,NCI-H226,3.0
Mitotane,Cladribine,NCI-H23,-5.777777777777778
Paclitaxel,Cladribine,HCC-2998,-1.1111111111111112
Mitotane,Sirolimus,SK-OV-3,-5.0
Mitotane,Nilotinib,MDA-MB-468,2.4444444444444446
Streptozocin,Paclitaxel,NCI-H322M,-4.555555555555555
Fulvestrant,Cladribine,UACC-62,0.5555555555555556
Everolimus,Vorinostat,HS 578T,-10.555555555555555
Dasatinib,Nilotinib,OVCAR-4,-4.222222222222222
Everolimus,Celecoxib,IGROV1,-1.6666666666666667
Mitotane,Celecoxib,KM12,-10.22222222222222
Megestrol acetate,Gefitinib,T-47D,2.7777777777777777
Mitotane,Docetaxel,MDA-MB-231/ATCC,1.7777777777777777
Vorinostat,Docetaxel,SN12C,-0.3333333333333333
Dasatinib,Tretinoin,OVCAR-3,-1.2222222222222223
Dasatinib,Cladribine,HCT-15,-6.222222222222222
Streptozocin,Mitotane,U251,-0.6666666666666666
Streptozocin,Mitotane,UACC-62,-1.2222222222222223
Mitotane,Sirolimus,HCT-116,-0.3333333333333333
Docetaxel,Celecoxib,CCRF-CEM,17.88888888888889
Docetaxel,Celecoxib,HT29,25.0
Dasatinib,Cladribine,UACC-62,3.333333333333333
Mitotane,Dasatinib,SK-OV-3,1.6666666666666667
Streptozocin,Sirolimus,HCC-2998,-16.77777777777778
Thalidomide,Mitotane,M14,-1.4444444444444444
Dasatinib,Vorinostat,A549/ATCC,-0.7777777777777778
Streptozocin,Sirolimus,SK-MEL-5,-6.333333333333333
Dasatinib,Cladribine,MDA-MB-468,-2.7777777777777777
Fulvestrant,Everolimus,MDA-MB-468,28.444444444444443
Fulvestrant,Romidepsin,MCF7,2.555555555555556
Everolimus,Celecoxib,UACC-257,-12.333333333333334
Everolimus,Sirolimus,SK-MEL-28,-8.333333333333334
Romidepsin,Sirolimus,A498,1.4444444444444444
Docetaxel,Cladribine,MDA-MB-231/ATCC,-3.0
Paclitaxel,Nilotinib,BT-549,19.55555555555556
Streptozocin,Mitotane,786-0,-1.1111111111111112
Fulvestrant,Paclitaxel,SK-OV-3,-9.88888888888889
Streptozocin,Docetaxel,SW-620,6.0
Mitotane,Nilotinib,OVCAR-5,-3.0
Gefitinib,Lenalidomide,HOP-62,0.7777777777777778
Nilotinib,Mitotane,SF-268,-0.8888888888888888
Dasatinib,Sirolimus,HT29,2.111111111111111
Nilotinib,Tretinoin,OVCAR-4,-8.88888888888889
Streptozocin,Cladribine,K-562,-3.888888888888889
Vorinostat,Tretinoin,SNB-75,-3.2222222222222223
Dasatinib,Cladribine,T-47D,0.6666666666666666
Everolimus,Cladribine,SK-MEL-28,-14.333333333333334
Dasatinib,Romidepsin,DU-145,-8.0
Everolimus,Sirolimus,HS 578T,-3.888888888888889
Megestrol acetate,Gefitinib,NCI-H23,-1.4444444444444444
Romidepsin,Sirolimus,KM12,0.3333333333333333
Vorinostat,Tretinoin,HS 578T,2.2222222222222223
Sirolimus,Celecoxib,ACHN,5.0
Fulvestrant,Sirolimus,OVCAR-3,-0.4444444444444444
Mitotane,Everolimus,CCRF-CEM,-3.6666666666666665
Romidepsin,Paclitaxel,IGROV1,-2.555555555555556
Thalidomide,Sirolimus,HS 578T,-2.888888888888889
Dasatinib,Vorinostat,RPMI-8226,-0.6666666666666666
Dasatinib,Celecoxib,HT29,3.6666666666666665
Docetaxel,Paclitaxel,HCC-2998,-12.333333333333334
Nilotinib,Mitotane,COLO 205,2.333333333333333
Paclitaxel,Nilotinib,NCI-H322M,-43.44444444444444
Romidepsin,Sirolimus,IGROV1,-3.555555555555556
Thalidomide,Cladribine,NCI-H226,-7.222222222222222
Megestrol acetate,Gefitinib,NCI-H226,-3.888888888888889
Paclitaxel,Celecoxib,OVCAR-4,11.88888888888889
Romidepsin,Tretinoin,SN12C,1.8888888888888888
Docetaxel,Celecoxib,BT-549,15.444444444444445
Vorinostat,Paclitaxel,MOLT-4,11.88888888888889
Fulvestrant,Sirolimus,SF-268,2.111111111111111
Nilotinib,Tretinoin,HCC-2998,-4.444444444444445
Mitotane,Docetaxel,SR,31.22222222222222
Everolimus,Romidepsin,PC-3,-1.3333333333333333
Streptozocin,Paclitaxel,EKVX,-3.7777777777777777
Everolimus,Celecoxib,U251,-6.555555555555555
Fulvestrant,Dasatinib,M14,1.3333333333333333
Romidepsin,Tretinoin,UACC-257,3.555555555555556
Sirolimus,Tretinoin,K-562,4.777777777777778
Fulvestrant,Paclitaxel,SNB-75,-1.8888888888888888
Docetaxel,Tretinoin,HCC-2998,18.33333333333333
Paclitaxel,Tretinoin,K-562,31.33333333333333
Paclitaxel,Cladribine,PC-3,-5.888888888888889
Everolimus,Sirolimus,HT29,-6.333333333333333
Tretinoin,Cladribine,LOX IMVI,-10.555555555555555
Everolimus,Sirolimus,K-562,-7.888888888888889
Vorinostat,Sirolimus,OVCAR-8,-2.4444444444444446
Tretinoin,Cladribine,SK-OV-3,-2.333333333333333
Vorinostat,Paclitaxel,TK-10,-9.0
Fulvestrant,Cladribine,HT29,0.5555555555555556
Megestrol acetate,Gefitinib,SF-539,1.1111111111111112
Vorinostat,Cladribine,UACC-62,-11.11111111111111
Fulvestrant,Tretinoin,HS 578T,10.77777777777778
Fulvestrant,Paclitaxel,RXF 393,-15.555555555555555
Everolimus,Tretinoin,RXF 393,-6.111111111111111
Mitotane,Dasatinib,A549/ATCC,-3.0
Docetaxel,Paclitaxel,OVCAR-3,-10.0
Nilotinib,Tretinoin,HOP-92,0.7777777777777778
Thalidomide,Paclitaxel,SK-MEL-28,0.3333333333333333
Mitotane,Celecoxib,DU-145,-2.333333333333333
Thalidomide,Docetaxel,OVCAR-5,-3.333333333333333
Fulvestrant,Nilotinib,T-47D,4.333333333333333
Sirolimus,Nilotinib,SF-268,-10.11111111111111
Streptozocin,Sirolimus,SK-MEL-28,-2.6666666666666665
Sirolimus,Nilotinib,MDA-MB-231/ATCC,-14.555555555555555
Vorinostat,Romidepsin,KM12,0.6666666666666666
Everolimus,Sirolimus,SF-268,-2.555555555555556
Nilotinib,Cladribine,KM12,-3.333333333333333
Romidepsin,Celecoxib,NCI-H522,-2.7777777777777777
Sirolimus,Tretinoin,A549/ATCC,4.777777777777778
Gefitinib,Lenalidomide,SF-268,2.4444444444444446
Everolimus,Cladribine,MDA-MB-468,1.2222222222222223
Vorinostat,Romidepsin,SNB-75,-1.5555555555555556
Cladribine,Celecoxib,SK-OV-3,-4.111111111111111
Vorinostat,Tretinoin,NCI-H226,-6.222222222222222
Mitotane,Cladribine,SK-MEL-28,-5.333333333333333
Megestrol acetate,Lenalidomide,HOP-62,-1.4444444444444444
Vorinostat,Tretinoin,HT29,-7.333333333333333
Docetaxel,Cladribine,NCI-H226,-7.666666666666667
Fulvestrant,Vorinostat,A549/ATCC,1.2222222222222223
Mitotane,Nilotinib,BT-549,-5.111111111111111
Everolimus,Vorinostat,LOX IMVI,-3.2222222222222223
Nilotinib,Cladribine,NCI-H522,-2.333333333333333
Docetaxel,Nilotinib,HCT-116,3.7777777777777777
Fulvestrant,Sirolimus,HCT-116,-10.555555555555555
Paclitaxel,Celecoxib,MDA-MB-468,27.88888888888889
Everolimus,Cladribine,KM12,-3.333333333333333
Fulvestrant,Romidepsin,ACHN,1.8888888888888888
Fulvestrant,Cladribine,LOX IMVI,-5.0
Tretinoin,Celecoxib,TK-10,-8.88888888888889
Dasatinib,Cladribine,UO-31,-4.555555555555555
Dasatinib,Tretinoin,U251,-4.888888888888889
Everolimus,Dasatinib,MCF7,-5.222222222222222
Nilotinib,Tretinoin,KM12,-6.555555555555555
Streptozocin,Docetaxel,786-0,-3.6666666666666665
Streptozocin,Tretinoin,DU-145,-5.222222222222222
Romidepsin,Docetaxel,T-47D,-1.7777777777777777
Mitotane,Nilotinib,NCI-H23,-8.11111111111111
Thalidomide,Paclitaxel,NCI-H322M,1.8888888888888888
Nilotinib,Mitotane,SW-620,-3.555555555555556
